bitrate_list
"[[45791.0, 89889.0, 129426.0, 179119.0, 220743.0, 259179.0, 259179.0, 259179.0, 259179.0, 259179.0, 259179.0, 259179.0, 259179.0, 179119.0, 179119.0, 179119.0, 179119.0, 220743.0, 220743.0, 220743.0]]"
"[[220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 259179.0, 259179.0]]"
"[[259179.0, 259179.0, 259179.0, 259179.0, 259179.0, 259179.0, 259179.0, 259179.0, 259179.0, 179119.0, 179119.0, 179119.0, 179119.0, 179119.0, 179119.0]]"
"[[179119.0, 179119.0, 179119.0, 179119.0, 179119.0, 179119.0, 179119.0, 179119.0, 179119.0, 179119.0, 179119.0, 179119.0, 179119.0, 179119.0, 179119.0, 220743.0, 220743.0, 259179.0, 259179.0]]"
"[[259179.0, 259179.0, 259179.0, 259179.0]]"
[[]]
"[[45791.0, 45791.0, 45791.0, 45791.0, 45791.0, 45791.0, 45791.0, 45791.0, 45791.0, 45791.0, 89889.0, 129426.0, 129426.0, 129426.0, 129426.0, 129426.0, 179119.0, 179119.0, 179119.0, 179119.0]]"
"[[220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0]]"
"[[129426.0, 129426.0, 129426.0, 129426.0, 129426.0, 129426.0, 129426.0, 129426.0, 129426.0, 129426.0, 179119.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0]]"
"[[220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 220743.0, 259179.0, 259179.0, 259179.0]]"
"[[259179.0, 259179.0, 259179.0, 259179.0, 259179.0, 323473.0, 375852.0, 375852.0, 375852.0, 516656.0, 582757.0, 375852.0, 516656.0, 516656.0, 516656.0]]"
"[[516656.0, 516656.0, 516656.0, 516656.0, 516656.0, 516656.0, 582757.0, 582757.0, 582757.0]]"
