SD1,SD2,RF1,RF2,bitrate,freq,mag
0.1725388638271288,0.1725388638271288,0.1521724965291148,0.13613598684563918,0.360138,1.35,0.0
0.16986589899369595,0.1684329991640059,0.16254647813632456,0.15351302313255383,0.36054,0.6375,0.005981
0.106227330348358,0.0928462661071143,0.11876293279077056,0.10730725002070524,0.277587,1.209375,0.05586
0.10031183404841158,0.09387619770394402,0.10321182083225147,0.0948709203234801,0.236245,0.97734375,0.026866
0.07758770670819427,0.07468071735566512,0.0775230758926119,0.07242837384689603,0.174083,0.7693359375,0.012135
0.0775034977934947,0.07415458345322509,0.07864611278112404,0.07378789240420373,0.175752,0.717333984375,0.01398
0.02749818593876718,0.017975351655494697,0.041769936458946326,0.03789143519687148,0.09715,1.15433349609375,0.039753
0.024085725449737774,0.009974160137919972,0.03918297332269381,0.03133592848336847,0.109183,3.3635833740234373,0.058909
0.060121758073754784,0.04935669748348258,0.06427829020598923,0.05301998047716326,0.17043,2.7158958435058596,0.044939
