0,1,2,3,4,5,6,7,8,9
21660,144009.0,125510.0,121058.0,113203.0,196989.0,84202.0,133271.0,118475.0,122617.0
46329,144975.0,135954.0,133350.0,97846.0,185221.0,112350.0,141999.0,119876.0,137770.0
74517,104693.0,103710.0,146276.0,133800.0,189937.0,106066.0,102825.0,118013.0,17577.0
92784,106286.0,131801.0,196072.0,117763.0,162738.0,103593.0,123333.0,116548.0,122617.0
103683,93422.0,118101.0,229202.0,97367.0,196779.0,109276.0,91100.0,118260.0,141060.0
98419,98484.0,115996.0,196331.0,84716.0,167531.0,118328.0,112410.0,117882.0,19008.0
194565,113153.0,108860.0,210764.0,81570.0,131510.0,134776.0,114225.0,118633.0,123197.0
240259,136964.0,140311.0,180774.0,96128.0,154588.0,141705.0,106148.0,121468.0,141060.0
266242,118032.0,141373.0,121540.0,91587.0,103837.0,167100.0,93908.0,121549.0,19008.0
342236,140160.0,145336.0,129796.0,96495.0,78790.0,177953.0,98114.0,119132.0,122617.0
243285,139187.0,88028.0,137294.0,118527.0,98754.0,203406.0,124034.0,141266.0,141060.0
228502,141505.0,143342.0,149402.0,140281.0,91321.0,236111.0,121167.0,139688.0,19008.0
241027,128422.0,108170.0,134733.0,140108.0,112263.0,201326.0,121677.0,107053.0,137770.0
242159,141411.0,129916.0,134585.0,121531.0,104441.0,275391.0,120437.0,79556.0,17577.0
89237,142999.0,122692.0,145328.0,153200.0,196989.0,187070.0,123874.0,72003.0,122617.0
108611,139868.0,141311.0,141398.0,197529.0,185221.0,72468.0,113088.0,118475.0,141060.0
124653,143207.0,144897.0,146276.0,112666.0,189937.0,88077.0,118991.0,119876.0,19008.0
109599,120073.0,142631.0,164546.0,113094.0,162738.0,83274.0,88178.0,118013.0,123197.0
116857,93422.0,88609.0,186205.0,103596.0,196779.0,103593.0,105260.0,116548.0,141060.0
21660,98484.0,109185.0,167051.0,49126.0,167531.0,134328.0,82951.0,142297.0,19008.0
46329,113153.0,115996.0,178154.0,67134.0,131510.0,143343.0,102559.0,142057.0,122617.0
74517,136964.0,120455.0,154677.0,60283.0,106800.0,134776.0,98016.0,144222.0,141060.0
92784,118032.0,180669.0,104938.0,62491.0,116282.0,187550.0,95593.0,144643.0,20882.0
103683,140160.0,189390.0,110346.0,84716.0,83063.0,198892.0,114365.0,145806.0,123197.0
98419,139187.0,189391.0,114826.0,105083.0,108811.0,177953.0,123718.0,142365.0,141060.0
143054,141505.0,101109.0,125766.0,119044.0,102779.0,203406.0,73682.0,141266.0,20882.0
144058,128422.0,193333.0,121058.0,138248.0,93226.0,154855.0,96740.0,139688.0,122617.0
131822,141411.0,125441.0,133350.0,134296.0,87606.0,141739.0,121677.0,107053.0,141060.0
149667,142999.0,153054.0,146276.0,187754.0,196989.0,208268.0,120437.0,79556.0,20882.0
146726,139868.0,146859.0,196072.0,186228.0,185221.0,151646.0,123874.0,72003.0,
148344,143207.0,187167.0,229202.0,185752.0,189937.0,231024.0,113088.0,73049.0,
145819,120073.0,187665.0,196331.0,121531.0,162738.0,112350.0,122423.0,72913.0,
143016,125510.0,182505.0,138154.0,153200.0,196779.0,106066.0,182237.0,75111.0,
89237,135954.0,100761.0,123762.0,197529.0,167531.0,103593.0,186504.0,68803.0,
108611,103710.0,150700.0,121540.0,82095.0,131510.0,109276.0,134163.0,71305.0,
124653,131801.0,103710.0,129796.0,84371.0,106800.0,143343.0,105260.0,71792.0,
109599,118101.0,131801.0,137294.0,112090.0,103837.0,134776.0,82951.0,69215.0,
116857,144975.0,118101.0,149402.0,101910.0,78790.0,187550.0,102559.0,74030.0,
144009,104693.0,115996.0,134733.0,79653.0,98754.0,198892.0,98016.0,91717.0,
144975,106286.0,108860.0,134585.0,108149.0,91321.0,177953.0,95593.0,90899.0,
104693,93422.0,140311.0,150700.0,105083.0,112263.0,271658.0,114365.0,118633.0,
106286,98484.0,141373.0,145328.0,119044.0,104441.0,236111.0,123718.0,144643.0,
21660,113153.0,145336.0,154077.0,114336.0,84202.0,201326.0,124034.0,193518.0,
46329,136964.0,88028.0,147706.0,115396.0,196989.0,275391.0,121167.0,185928.0,
74517,118032.0,143342.0,196072.0,141999.0,185221.0,112350.0,228449.0,171558.0,
92784,140160.0,108170.0,229202.0,140281.0,189937.0,106066.0,102825.0,166499.0,
103683,139187.0,129916.0,196331.0,140108.0,162738.0,103593.0,123333.0,124199.0,
98419,141505.0,122692.0,210764.0,101107.0,196779.0,109276.0,91100.0,81382.0,
194565,128422.0,141311.0,180774.0,153200.0,167531.0,118328.0,112410.0,73509.0,
240259,141411.0,144897.0,170033.0,197529.0,131510.0,111744.0,114225.0,100018.0,
224426,142999.0,142631.0,129796.0,113203.0,154588.0,141705.0,106148.0,89788.0,
247934,139868.0,88609.0,137294.0,97846.0,138410.0,167100.0,129420.0,94073.0,
243285,143207.0,109185.0,149402.0,133800.0,84267.0,177953.0,148020.0,95075.0,
148344,120073.0,120073.0,134733.0,117763.0,124193.0,203406.0,100356.0,93883.0,
145819,125510.0,125510.0,134585.0,97367.0,91321.0,154855.0,96740.0,90719.0,
143016,135954.0,135954.0,121058.0,133718.0,112263.0,141739.0,96885.0,91717.0,
89237,102103.0,103710.0,141398.0,127869.0,104441.0,208268.0,96056.0,90899.0,
108611,120184.0,131801.0,147706.0,142834.0,84202.0,151646.0,158149.0,95432.0,
124653,144975.0,118101.0,196072.0,138248.0,196989.0,231024.0,123333.0,96261.0,
109599,104693.0,115996.0,229202.0,134296.0,185221.0,88077.0,91100.0,121549.0,
116857,106286.0,108860.0,196331.0,141999.0,189937.0,83274.0,112410.0,142365.0,
144009,93422.0,140311.0,210764.0,140281.0,162738.0,80955.0,114225.0,141266.0,
21660,98484.0,141373.0,123762.0,140108.0,196779.0,86928.0,106148.0,139688.0,
46329,113153.0,145336.0,121540.0,101107.0,167531.0,118328.0,129420.0,107053.0,
74517,136964.0,88028.0,129796.0,114108.0,86824.0,134776.0,148020.0,79556.0,
92784,118032.0,143342.0,137294.0,197529.0,106800.0,187550.0,147805.0,72003.0,
103683,140160.0,108170.0,149402.0,134585.0,103837.0,167100.0,96740.0,100018.0,
98419,139187.0,129916.0,134733.0,113203.0,83063.0,177953.0,96885.0,89788.0,
194565,141505.0,122692.0,121058.0,97846.0,108811.0,203406.0,96056.0,94073.0,
192018,128422.0,141311.0,133350.0,133800.0,102779.0,154855.0,151646.0,95075.0,
178636,141411.0,144897.0,146276.0,117763.0,127257.0,141739.0,231024.0,93883.0,
199964,142999.0,142631.0,164546.0,97367.0,118207.0,208268.0,141999.0,90719.0,
194903,139868.0,88609.0,186205.0,133718.0,102454.0,151646.0,102825.0,91717.0,
192367,143207.0,85931.0,167051.0,127869.0,197529.0,231024.0,123333.0,90899.0,
191604,102103.0,115606.0,178154.0,142834.0,196989.0,228449.0,91100.0,95432.0,
193715,120184.0,96114.0,154677.0,138248.0,185221.0,84202.0,85449.0,121468.0,
95077,121487.0,110467.0,147094.0,134296.0,189937.0,112350.0,86088.0,121549.0,
120688,100473.0,104515.0,163761.0,141999.0,162738.0,106066.0,77030.0,119132.0,
