0,1,2,3,4,5,6,7,8,9
16384,139264.0,118784.0,102400.0,131072.0,143360.0,45056.0,147456.0,94208.0,114688.0
45056,98304.0,65536.0,106496.0,77824.0,45056.0,45056.0,131072.0,94208.0,114688.0
69632,94208.0,81920.0,118784.0,135168.0,45056.0,45056.0,69632.0,90112.0,118784.0
90112,118784.0,106496.0,122880.0,139264.0,45056.0,65536.0,94208.0,94208.0,73728.0
122880,98304.0,98304.0,118784.0,139264.0,45056.0,86016.0,94208.0,94208.0,69632.0
114688,110592.0,94208.0,102400.0,122880.0,45056.0,90112.0,98304.0,98304.0,98304.0
151552,122880.0,114688.0,114688.0,69632.0,49152.0,98304.0,94208.0,90112.0,61440.0
241664,102400.0,98304.0,110592.0,36864.0,45056.0,98304.0,94208.0,98304.0,24576.0
294912,106496.0,118784.0,126976.0,65536.0,69632.0,94208.0,94208.0,98304.0,32768.0
331776,110592.0,118784.0,122880.0,69632.0,69632.0,94208.0,94208.0,98304.0,24576.0
241664,122880.0,122880.0,106496.0,69632.0,69632.0,86016.0,98304.0,106496.0,32768.0
241664,126976.0,114688.0,118784.0,131072.0,69632.0,73728.0,94208.0,122880.0,36864.0
212992,114688.0,86016.0,110592.0,77824.0,65536.0,94208.0,94208.0,114688.0,40960.0
139264,122880.0,102400.0,118784.0,135168.0,65536.0,94208.0,98304.0,114688.0,53248.0
147456,122880.0,122880.0,110592.0,139264.0,73728.0,90112.0,77824.0,118784.0,94208.0
147456,122880.0,118784.0,147456.0,122880.0,65536.0,118784.0,98304.0,94208.0,98304.0
139264,114688.0,118784.0,151552.0,143360.0,69632.0,151552.0,69632.0,94208.0,86016.0
139264,122880.0,106496.0,61440.0,143360.0,69632.0,143360.0,94208.0,98304.0,98304.0
16384,98304.0,110592.0,61440.0,131072.0,69632.0,143360.0,94208.0,77824.0,90112.0
20480,94208.0,53248.0,57344.0,77824.0,90112.0,143360.0,98304.0,94208.0,90112.0
45056,94208.0,81920.0,61440.0,135168.0,98304.0,118784.0,94208.0,94208.0,94208.0
69632,69632.0,106496.0,69632.0,139264.0,106496.0,139264.0,94208.0,90112.0,94208.0
69632,90112.0,98304.0,73728.0,122880.0,131072.0,135168.0,94208.0,94208.0,90112.0
53248,98304.0,94208.0,69632.0,122880.0,143360.0,118784.0,94208.0,94208.0,98304.0
61440,81920.0,114688.0,57344.0,147456.0,118784.0,143360.0,94208.0,98304.0,94208.0
69632,81920.0,98304.0,65536.0,98304.0,118784.0,143360.0,118784.0,90112.0,94208.0
73728,45056.0,118784.0,65536.0,90112.0,118784.0,143360.0,122880.0,98304.0,98304.0
65536,45056.0,118784.0,73728.0,53248.0,110592.0,147456.0,118784.0,98304.0,61440.0
94208,49152.0,122880.0,73728.0,86016.0,126976.0,151552.0,90112.0,98304.0,24576.0
94208,45056.0,114688.0,61440.0,90112.0,126976.0,94208.0,118784.0,77824.0,32768.0
98304,49152.0,86016.0,65536.0,90112.0,143360.0,94208.0,118784.0,118784.0,24576.0
94208,49152.0,102400.0,61440.0,118784.0,139264.0,90112.0,122880.0,118784.0,32768.0
98304,49152.0,122880.0,98304.0,65536.0,143360.0,98304.0,118784.0,114688.0,36864.0
98304,45056.0,61440.0,90112.0,110592.0,159744.0,131072.0,143360.0,118784.0,36864.0
90112,49152.0,69632.0,118784.0,114688.0,118784.0,180224.0,143360.0,118784.0,53248.0
94208,69632.0,122880.0,110592.0,114688.0,106496.0,131072.0,143360.0,118784.0,90112.0
94208,94208.0,118784.0,102400.0,143360.0,143360.0,172032.0,98304.0,114688.0,90112.0
16384,98304.0,65536.0,106496.0,118784.0,94208.0,192512.0,94208.0,122880.0,81920.0
45056,118784.0,81920.0,118784.0,36864.0,94208.0,167936.0,94208.0,122880.0,73728.0
69632,118784.0,106496.0,73728.0,65536.0,94208.0,196608.0,94208.0,126976.0,86016.0
90112,98304.0,98304.0,69632.0,69632.0,90112.0,196608.0,143360.0,106496.0,106496.0
122880,110592.0,94208.0,57344.0,61440.0,98304.0,192512.0,94208.0,49152.0,122880.0
114688,122880.0,114688.0,65536.0,69632.0,86016.0,196608.0,90112.0,45056.0,114688.0
151552,102400.0,98304.0,65536.0,69632.0,94208.0,200704.0,98304.0,69632.0,114688.0
241664,106496.0,118784.0,73728.0,151552.0,114688.0,118784.0,98304.0,73728.0,118784.0
249856,110592.0,118784.0,73728.0,131072.0,118784.0,118784.0,69632.0,61440.0,114688.0
233472,122880.0,122880.0,61440.0,77824.0,114688.0,110592.0,94208.0,69632.0,114688.0
139264,126976.0,114688.0,65536.0,135168.0,94208.0,106496.0,94208.0,94208.0,118784.0
143360,114688.0,86016.0,61440.0,131072.0,94208.0,131072.0,98304.0,90112.0,118784.0
147456,122880.0,102400.0,98304.0,77824.0,94208.0,180224.0,94208.0,94208.0,118784.0
139264,122880.0,122880.0,110592.0,135168.0,94208.0,131072.0,94208.0,94208.0,118784.0
147456,122880.0,118784.0,147456.0,135168.0,94208.0,172032.0,94208.0,118784.0,65536.0
147456,114688.0,118784.0,151552.0,135168.0,90112.0,192512.0,94208.0,139264.0,24576.0
139264,139264.0,106496.0,61440.0,118784.0,98304.0,167936.0,200704.0,147456.0,40960.0
139264,98304.0,118784.0,61440.0,65536.0,86016.0,196608.0,118784.0,147456.0,28672.0
16384,94208.0,65536.0,57344.0,110592.0,94208.0,196608.0,90112.0,151552.0,32768.0
45056,118784.0,81920.0,61440.0,114688.0,90112.0,114688.0,118784.0,131072.0,40960.0
69632,98304.0,106496.0,69632.0,,94208.0,118784.0,118784.0,147456.0,45056.0
90112,110592.0,98304.0,73728.0,,114688.0,151552.0,122880.0,139264.0,53248.0
122880,122880.0,94208.0,69632.0,,110592.0,131072.0,118784.0,135168.0,90112.0
114688,102400.0,114688.0,57344.0,,106496.0,180224.0,118784.0,147456.0,98304.0
151552,106496.0,98304.0,65536.0,,45056.0,131072.0,118784.0,131072.0,81920.0
241664,110592.0,118784.0,65536.0,,45056.0,172032.0,118784.0,61440.0,73728.0
249856,122880.0,118784.0,73728.0,,45056.0,192512.0,122880.0,69632.0,86016.0
135168,126976.0,122880.0,98304.0,,45056.0,167936.0,118784.0,69632.0,114688.0
139264,114688.0,114688.0,86016.0,,45056.0,196608.0,118784.0,69632.0,176128.0
143360,122880.0,86016.0,102400.0,,49152.0,196608.0,122880.0,69632.0,135168.0
147456,122880.0,102400.0,110592.0,,45056.0,192512.0,94208.0,69632.0,143360.0
139264,122880.0,122880.0,118784.0,,45056.0,196608.0,94208.0,73728.0,143360.0
147456,114688.0,118784.0,126976.0,,45056.0,200704.0,98304.0,65536.0,94208.0
147456,122880.0,118784.0,147456.0,,45056.0,192512.0,94208.0,69632.0,118784.0
139264,94208.0,114688.0,151552.0,,65536.0,192512.0,94208.0,73728.0,65536.0
139264,94208.0,122880.0,94208.0,,86016.0,196608.0,94208.0,98304.0,24576.0
16384,122880.0,118784.0,86016.0,,102400.0,143360.0,94208.0,106496.0,36864.0
45056,118784.0,65536.0,90112.0,,131072.0,143360.0,98304.0,73728.0,24576.0
