0,1,2,3,4,5,6,7,8,9
21660,103036.0,152722.0,269511.0,149402.0,146755.0,137137.0,62972.0,21775.0,25139.0
46329,136304.0,154343.0,267365.0,134733.0,141980.0,131859.0,63984.0,21259.0,21224.0
74517,88435.0,124260.0,261523.0,134585.0,140807.0,128678.0,59959.0,20477.0,23301.0
92784,111418.0,207838.0,291700.0,113203.0,123593.0,134328.0,22144.0,18869.0,24283.0
103683,143107.0,236500.0,327515.0,97846.0,147657.0,187620.0,23538.0,23207.0,23432.0
98419,159958.0,232792.0,291815.0,133800.0,131593.0,178518.0,17155.0,24472.0,22930.0
194565,136564.0,113615.0,312588.0,117763.0,103508.0,71662.0,22881.0,25136.0,23903.0
240259,206911.0,236750.0,180774.0,97367.0,122556.0,66716.0,24270.0,24303.0,23235.0
266242,229079.0,144240.0,170033.0,133718.0,116282.0,172051.0,20422.0,24590.0,24648.0
342236,220745.0,161406.0,182455.0,127869.0,83063.0,106066.0,20608.0,24008.0,24527.0
431433,169064.0,163600.0,137294.0,142834.0,83402.0,103593.0,59959.0,20477.0,48157.0
444517,178533.0,231607.0,269511.0,138248.0,91321.0,109276.0,54121.0,18869.0,67937.0
432273,219843.0,222788.0,267365.0,134296.0,112263.0,118328.0,71135.0,23207.0,94900.0
242159,218895.0,212256.0,261523.0,141999.0,118207.0,111744.0,52764.0,24472.0,119204.0
98843,233225.0,180888.0,291700.0,140281.0,102454.0,117656.0,71142.0,25136.0,107053.0
129212,162883.0,226379.0,229202.0,140108.0,146755.0,112350.0,70810.0,24303.0,81382.0
210910,183969.0,104031.0,196331.0,101107.0,141980.0,131859.0,52711.0,24590.0,73549.0
162977,207639.0,186891.0,210764.0,114108.0,93989.0,128678.0,60825.0,24008.0,123525.0
183581,104031.0,152722.0,180774.0,148642.0,81812.0,134328.0,21775.0,50020.0,137770.0
241046,186891.0,154343.0,170033.0,134585.0,98876.0,187620.0,21259.0,68803.0,17577.0
227873,227873.0,124260.0,182455.0,113203.0,92570.0,178518.0,45298.0,94073.0,22989.0
21660,103036.0,207838.0,137294.0,97846.0,83930.0,187550.0,45883.0,38022.0,25666.0
46329,136304.0,236500.0,149402.0,133800.0,83544.0,167100.0,41537.0,41974.0,19458.0
74517,88435.0,232792.0,134733.0,117763.0,90187.0,152818.0,41577.0,40177.0,20420.0
92784,111418.0,113615.0,269511.0,97367.0,78588.0,175398.0,40986.0,37755.0,22144.0
103683,143107.0,236750.0,267365.0,133718.0,98754.0,112350.0,47167.0,38022.0,23538.0
98419,159958.0,144240.0,261523.0,127869.0,91321.0,131859.0,36287.0,41974.0,17155.0
194565,136564.0,161406.0,291700.0,142834.0,127257.0,170989.0,46436.0,38273.0,22881.0
240259,206911.0,163600.0,327515.0,138248.0,118207.0,183686.0,47856.0,46375.0,24270.0
224426,229079.0,231607.0,291815.0,134296.0,102454.0,45141.0,38463.0,40986.0,20422.0
247934,220745.0,282629.0,210764.0,141999.0,123778.0,44651.0,40177.0,47167.0,40177.0
243285,169064.0,282377.0,180774.0,140281.0,122219.0,47465.0,37755.0,36287.0,46188.0
228502,178533.0,195834.0,170033.0,140108.0,119442.0,172051.0,45298.0,46436.0,85449.0
241027,219843.0,268509.0,182455.0,101107.0,117153.0,177231.0,45883.0,24590.0,98016.0
242159,218895.0,152722.0,209141.0,114108.0,103654.0,170989.0,41537.0,24008.0,47957.0
98843,233225.0,154343.0,233187.0,148642.0,147657.0,86928.0,41577.0,25139.0,93908.0
129212,162883.0,124260.0,236805.0,134733.0,131593.0,94160.0,40986.0,21224.0,98114.0
210910,183969.0,207838.0,267365.0,134585.0,83930.0,90101.0,47167.0,23301.0,124034.0
162977,207639.0,236500.0,261523.0,113203.0,106800.0,93448.0,36287.0,24283.0,121167.0
183581,136304.0,232792.0,291700.0,97846.0,103837.0,195983.0,46436.0,23432.0,121677.0
241046,88435.0,113615.0,327515.0,182500.0,78790.0,217270.0,47856.0,22930.0,143814.0
21660,111418.0,236750.0,291815.0,146133.0,98754.0,186514.0,38463.0,23903.0,149364.0
46329,143107.0,144240.0,210764.0,137148.0,91321.0,233081.0,47465.0,48616.0,182004.0
74517,159958.0,161406.0,180774.0,177823.0,112263.0,172051.0,45298.0,49014.0,238384.0
92784,136564.0,163600.0,170033.0,174203.0,104441.0,177231.0,45883.0,47941.0,243226.0
103683,206911.0,231607.0,182455.0,191578.0,84202.0,170989.0,41537.0,50020.0,24283.0
98419,229079.0,222788.0,209141.0,177889.0,146755.0,183686.0,41577.0,44970.0,23432.0
194565,220745.0,212256.0,149402.0,115396.0,141980.0,94160.0,71662.0,47638.0,22930.0
240259,169064.0,180888.0,269511.0,118527.0,140807.0,90101.0,66716.0,47236.0,23903.0
224426,178533.0,226379.0,267365.0,117364.0,123593.0,112350.0,62972.0,45363.0,23235.0
247934,219843.0,152722.0,261523.0,117977.0,147657.0,131859.0,63984.0,47764.0,24648.0
243285,218895.0,154343.0,291700.0,88860.0,131593.0,170989.0,59959.0,47760.0,24527.0
228502,233225.0,124260.0,327515.0,96555.0,83930.0,233081.0,54121.0,20422.0,23208.0
241027,162883.0,207838.0,291815.0,134733.0,83544.0,223512.0,71135.0,20608.0,22289.0
242159,183969.0,236500.0,178154.0,134585.0,90187.0,67902.0,17155.0,21775.0,24327.0
98843,207639.0,232792.0,154677.0,113203.0,78588.0,172051.0,22881.0,21259.0,49144.0
