0,1,2,3,4,5,6,7,8,9
16384,356352.0,278528.0,438272.0,245760.0,245760.0,237568.0,94208.0,278528.0,106496.0
45056,290816.0,233472.0,446464.0,167936.0,167936.0,143360.0,94208.0,299008.0,118784.0
69632,299008.0,339968.0,430080.0,274432.0,122880.0,143360.0,94208.0,147456.0,131072.0
90112,319488.0,438272.0,401408.0,294912.0,106496.0,147456.0,98304.0,151552.0,192512.0
122880,344064.0,458752.0,434176.0,270336.0,131072.0,147456.0,94208.0,131072.0,380928.0
114688,360448.0,409600.0,200704.0,335872.0,143360.0,151552.0,118784.0,147456.0,217088.0
151552,323584.0,311296.0,184320.0,331776.0,118784.0,188416.0,122880.0,139264.0,180224.0
241664,344064.0,413696.0,155648.0,245760.0,139264.0,196608.0,98304.0,135168.0,167936.0
294912,344064.0,442368.0,139264.0,163840.0,135168.0,196608.0,118784.0,196608.0,188416.0
331776,352256.0,434176.0,139264.0,212992.0,118784.0,192512.0,118784.0,151552.0,229376.0
339968,323584.0,438272.0,176128.0,229376.0,143360.0,200704.0,139264.0,143360.0,282624.0
339968,348160.0,360448.0,180224.0,241664.0,196608.0,118784.0,192512.0,147456.0,278528.0
344064,344064.0,397312.0,135168.0,208896.0,241664.0,200704.0,241664.0,237568.0,188416.0
311296,184320.0,389120.0,221184.0,245760.0,249856.0,200704.0,241664.0,221184.0,122880.0
344064,225280.0,389120.0,212992.0,241664.0,253952.0,192512.0,20480.0,450560.0,139264.0
348160,274432.0,278528.0,344064.0,131072.0,290816.0,192512.0,20480.0,282624.0,143360.0
344064,233472.0,233472.0,348160.0,102400.0,192512.0,196608.0,20480.0,77824.0,147456.0
335872,221184.0,339968.0,315392.0,217088.0,196608.0,200704.0,20480.0,159744.0,122880.0
290816,356352.0,438272.0,241664.0,274432.0,159744.0,147456.0,24576.0,90112.0,147456.0
339968,290816.0,458752.0,315392.0,245760.0,118784.0,,16384.0,20480.0,143360.0
331776,299008.0,491520.0,319488.0,282624.0,106496.0,,20480.0,20480.0,139264.0
344064,319488.0,352256.0,327680.0,286720.0,131072.0,,24576.0,20480.0,192512.0
290816,344064.0,442368.0,290816.0,294912.0,180224.0,,24576.0,20480.0,192512.0
327680,360448.0,532480.0,249856.0,262144.0,131072.0,,20480.0,24576.0,307200.0
16384,323584.0,532480.0,266240.0,274432.0,172032.0,,45056.0,16384.0,241664.0
45056,344064.0,569344.0,319488.0,274432.0,192512.0,,69632.0,20480.0,294912.0
69632,344064.0,417792.0,180224.0,303104.0,167936.0,,94208.0,24576.0,282624.0
90112,352256.0,430080.0,135168.0,258048.0,196608.0,,122880.0,24576.0,278528.0
122880,323584.0,225280.0,221184.0,245760.0,196608.0,,,20480.0,294912.0
114688,348160.0,249856.0,212992.0,167936.0,192512.0,,,45056.0,294912.0
151552,344064.0,278528.0,249856.0,274432.0,196608.0,,,69632.0,286720.0
241664,184320.0,233472.0,344064.0,274432.0,172032.0,,,94208.0,278528.0
294912,225280.0,425984.0,348160.0,245760.0,196608.0,,,20480.0,299008.0
331776,274432.0,438272.0,315392.0,282624.0,192512.0,,,20480.0,299008.0
339968,233472.0,610304.0,241664.0,286720.0,196608.0,,,20480.0,307200.0
339968,221184.0,491520.0,315392.0,294912.0,159744.0,,,20480.0,159744.0
344064,356352.0,352256.0,319488.0,262144.0,118784.0,,,20480.0,143360.0
311296,290816.0,442368.0,327680.0,274432.0,106496.0,,,24576.0,147456.0
344064,299008.0,532480.0,290816.0,274432.0,131072.0,,,16384.0,147456.0
348160,319488.0,532480.0,249856.0,303104.0,180224.0,,,20480.0,135168.0
344064,344064.0,569344.0,266240.0,290816.0,131072.0,,,24576.0,131072.0
335872,360448.0,417792.0,319488.0,303104.0,204800.0,,,24576.0,86016.0
