SD1,SD2,RF1,RF2,bitrate,freq,mag
0.38089126289147807,0.370524298173093,0.3232458412343521,0.27055384049895964,0.838307,2.4375,0.043277
0.3749137636971994,0.3749137636971994,0.35374204112464486,0.3348703106978554,0.782553,0.609375,0.0
0.3469598976766533,0.337662002729168,0.3517769973200274,0.3390244857350355,0.76302,0.40234375,0.038814
0.30987621433475837,0.29305638975468834,0.3097747302502381,0.2821207199712784,0.717016,1.1005859375,0.070215
0.04086083632605243,0.04086083632605243,0.039807446742243485,0.03880900092947878,0.085288,0.275146484375,0.0
0.08019314516301065,0.01861045597977489,0.12103551227513276,0.08620832827833304,0.424467,6.81878662109375,0.257081
0.3241430940728578,0.29090873858569305,0.32037857701374933,0.27163729657272534,0.815319,2.2046966552734375,0.138739
0.2183539171428872,0.19364673379404343,0.24254694293577583,0.22170690410859728,0.558909,1.0511741638183594,0.103142
0.23492634775227692,0.20247589107785252,0.24984588317492074,0.2142100287651804,0.625825,2.01279354095459,0.135466
