1.8
1.4
1.2
1.3
1.4
1
1.5
3.5
3.2
3.8
3.9
3.6
2.3
1.5
2.7
2.7
1.7
1.6
1.1
1.3
2.2
2.4
2.1
2.3
3.6
3
2.2
3
3.7
4
3.6
3.8
3.8
3.9
2.9
3.9
3.9
1.9
1.4
1.5
1.4
1.2
1.3
0.93
2.4
3.1
1.3
1
0.812
0.893
1
1
1.2
0.853
0.875
0.897
0.904
1.3
1.3
1.2
0.966
1.2
1.3
1.3
1
0.824
0.939
1.1
1.2
1
1.7
1.5
0.879
0.867
1.5
1.2
1.5
3.1
3.7
3.4
0.848
2.4
2.6
2.3
1.6
2.6
2.1
2.6
1.3
0.927
0.768
0.913
1.4
0.93
2
3.1
2.3
3.8
3.5
2.4
2.7
2.8
2.6
2.5
2.9
2.7
1.2
2.7
2.3
2.4
2.5
3.1
2.5
1.6
2.7
2.2
1.9
2.8
2.5
1.4
3.8
3.3
3.8
3.8
3.9
2.7
2.9
4
3.5
3.5
2.3
3.7
1.9
1.7
1.7
1.3
0.955
0.938
1
0.951
1
0.557
0.125
0.278
0.153
0.176
0.238
0.229
0.33
0.651
0.679
0.549
0.504
0.56
0.787
1.6
2.5
2.9
3
2.6
1.1
0.452
0.42
0.253
