,3clients,5clients,10clients
0,0.4110285691289367,0.2636373131067682,0.11844249557962967
1,0.4110285691289367,0.2636373131067682,0.1146223296037778
2,0.4110285691289367,0.2668240006181426,0.1191115168528812
3,0.338029953203017,0.1962443135635348,0.0983827535052712
4,0.3749137636971994,0.26243276810683586,0.10201038686755
5,0.3491224011811303,0.17651619797723764,0.09920754545644374
6,0.329159466060749,0.2371348072088681,0.08718346079555134
7,0.3422075279820833,0.21402252951445688,0.0889832077924664
8,0.3349394756009464,0.2345642140790917,0.1326346715263822
