0,1,2,3,4,5,6,7,8,9
194565,178533.0,273572.0,282629.0,215110.0,,97889,182396.0,182396.0,311638.0
240259,219843.0,264245.0,282377.0,273710.0,,95168,231889.0,231889.0,248691.0
266242,218895.0,323385.0,180888.0,296987.0,,93989,220938.0,220938.0,148685.0
342236,291650.0,327012.0,226379.0,266557.0,,81812,231966.0,119079.0,149874.0
431433,249625.0,212256.0,236805.0,267154.0,,48828,249396.0,135247.0,241070.0
444517,235619.0,109234.0,253165.0,242775.0,,45249,222527.0,199501.0,266295.0
432273,270237.0,309720.0,259135.0,228937.0,,42321,201281.0,195653.0,34798.0
291963,199081.0,310231.0,257607.0,319148.0,,60383,272169.0,194109.0,192916.0
167177,217385.0,204751.0,283800.0,260735.0,,90187,278806.0,192362.0,198340.0
211355,173455.0,289249.0,255766.0,251307.0,,78790,254648.0,293871.0,230332.0
245942,191260.0,256900.0,271801.0,317165.0,,108811,261687.0,288567.0,238384.0
223471,250976.0,237098.0,235365.0,302202.0,,120496,289616.0,284985.0,243226.0
240154,267204.0,214583.0,236249.0,337585.0,,161952,268627.0,285961.0,240041.0
286460,231112.0,320900.0,253570.0,100705.0,,222527,187550.0,295838.0,290698.0
282676,320378.0,327947.0,195834.0,222162.0,,240173,167100.0,270194.0,285712.0
21660,319633.0,332405.0,268509.0,234567.0,,393728,152818.0,188910.0,288155.0
46329,315944.0,198608.0,269511.0,214283.0,,423917,175398.0,193308.0,288387.0
74517,284242.0,322244.0,267365.0,317165.0,,389504,146140.0,191889.0,291973.0
92784,322136.0,222414.0,147706.0,302202.0,,394005,306898.0,192896.0,292603.0
103683,337208.0,273572.0,196072.0,337585.0,,441097,258153.0,192668.0,337819.0
98419,334539.0,163600.0,229202.0,309676.0,,390127,220985.0,194541.0,306245.0
194565,340368.0,277261.0,196331.0,206224.0,,435583,208268.0,191471.0,311638.0
240259,281287.0,204751.0,210764.0,228321.0,,388904,151646.0,158149.0,196628.0
266242,217385.0,289249.0,180774.0,225873.0,,69620,231024.0,176787.0,193518.0
290930,173455.0,256900.0,170033.0,273710.0,,68837,228449.0,110716.0,185928.0
289631,191260.0,237098.0,182455.0,296987.0,,70385,158149.0,132256.0,183778.0
295657,250976.0,214583.0,209141.0,266557.0,,69736,176787.0,155607.0,285249.0
289368,267204.0,320900.0,233187.0,267154.0,,71936,110716.0,129527.0,228836.0
291963,231112.0,327947.0,213676.0,242775.0,,53558,132256.0,135153.0,146242.0
167177,320378.0,332405.0,192791.0,219752.0,,20275,155607.0,227359.0,148497.0
211355,319633.0,198608.0,132940.0,319148.0,,24621,129527.0,247853.0,241163.0
245942,315944.0,322244.0,282629.0,260735.0,,24127,283405.0,239662.0,262935.0
223471,284242.0,222414.0,282377.0,175846.0,,23502,292128.0,243218.0,33802.0
240154,322136.0,273572.0,180888.0,214663.0,,45869,312209.0,240796.0,238384.0
286460,337208.0,264245.0,226379.0,217794.0,,62912,339019.0,247593.0,243226.0
282676,334539.0,323385.0,236805.0,,,98876,312176.0,230332.0,240041.0
21660,340368.0,327012.0,253165.0,,,112014,229311.0,,241271.0
46329,281287.0,318657.0,259135.0,,,103508,198892.0,,241731.0
74517,309720.0,270237.0,257607.0,,,154588,177953.0,,243846.0
92784,310231.0,205411.0,283800.0,,,153569,203406.0,,238536.0
103683,217385.0,256765.0,255766.0,,,159198,154855.0,,244558.0
98419,173455.0,234773.0,271801.0,,,209276,141739.0,,240864.0
194565,191260.0,221433.0,235365.0,,,206509,208268.0,,211458.0
240259,250976.0,205113.0,236249.0,,,68766,151646.0,,278565.0
266242,267204.0,278722.0,253570.0,,,62912,231024.0,,285249.0
342236,231112.0,281113.0,,,,24977,228449.0,,228836.0
339926,206911.0,286605.0,,,,22994,,,148685.0
344840,229079.0,184581.0,,,,42321,,,149874.0
241027,220745.0,275841.0,,,,60383,,,241070.0
291963,169064.0,202495.0,,,,90187,,,266295.0
167177,178533.0,250672.0,,,,78790,,,34798.0
211355,219843.0,237511.0,,,,108811,,,
245942,218895.0,277261.0,,,,120496,,,
223471,233225.0,,,,,161952,,,
240154,249625.0,,,,,222527,,,
286460,235619.0,,,,,240173,,,
282676,,,,,,308428,,,
195464,,,,,,320682,,,
21660,,,,,,298625,,,
46329,,,,,,312209,,,
74517,,,,,,339019,,,
92784,,,,,,312176,,,
103683,,,,,,330022,,,
98419,,,,,,298901,,,
194565,,,,,,274462,,,
240259,,,,,,68837,,,
266242,,,,,,70385,,,
290930,,,,,,69736,,,
289631,,,,,,71936,,,
295657,,,,,,53558,,,
289368,,,,,,20275,,,
291963,,,,,,24621,,,
167177,,,,,,24127,,,
211355,,,,,,46890,,,
245942,,,,,,68766,,,
223471,,,,,,81812,,,
240154,,,,,,123137,,,
286460,,,,,,131593,,,
327789,,,,,,131510,,,
195464,,,,,,167667,,,
