0,1,2,3,4,5,6,7,8,9
21660,217385.0,256900.0,367438.0,406317.0,320206.0,161952.0,107317.0,59229.0,23301.0
46329,173455.0,237098.0,381002.0,390645.0,207759.0,139147.0,143936.0,47957.0,24283.0
74517,191260.0,214583.0,412319.0,378452.0,280092.0,153871.0,95138.0,58551.0,23432.0
92784,250976.0,320900.0,406563.0,219752.0,246952.0,195983.0,71142.0,24472.0,22930.0
103683,267204.0,327947.0,408538.0,275722.0,246064.0,217270.0,70810.0,49811.0,23903.0
98419,231112.0,332405.0,400569.0,234567.0,227536.0,186514.0,52711.0,72992.0,23235.0
194565,320378.0,198608.0,405276.0,251307.0,235782.0,233081.0,60825.0,96885.0,24648.0
240259,319633.0,322244.0,383743.0,317165.0,186253.0,223512.0,46188.0,120437.0,24527.0
266242,315944.0,222414.0,353456.0,302202.0,245783.0,212038.0,50587.0,123874.0,23208.0
342236,284242.0,273572.0,388984.0,337585.0,196511.0,229311.0,137194.0,136115.0,22289.0
339926,322136.0,264245.0,430688.0,309676.0,150263.0,198892.0,115023.0,96056.0,47250.0
344840,337208.0,323385.0,431101.0,295372.0,167667.0,177953.0,107317.0,100018.0,48814.0
341359,334539.0,327012.0,367438.0,329172.0,153569.0,203406.0,143936.0,89788.0,48695.0
343025,340368.0,318657.0,458419.0,322986.0,85079.0,154855.0,95138.0,94073.0,48157.0
170551,281287.0,308687.0,471325.0,263064.0,135020.0,195983.0,133271.0,95075.0,48346.0
222957,309720.0,343074.0,508846.0,228937.0,133588.0,278806.0,141999.0,45363.0,47195.0
292379,310231.0,351732.0,544502.0,319148.0,341315.0,254648.0,75134.0,47764.0,49144.0
249346,204751.0,342560.0,521650.0,260735.0,334080.0,261687.0,83740.0,47760.0,50359.0
263858,289249.0,417666.0,544080.0,251307.0,328184.0,289616.0,73731.0,62972.0,43506.0
335373,359742.0,416794.0,465521.0,317165.0,297496.0,268627.0,102559.0,19458.0,39964.0
327789,404731.0,438428.0,457338.0,302202.0,344452.0,281643.0,114225.0,20420.0,94464.0
195464,357820.0,313743.0,505334.0,337585.0,308805.0,262639.0,106148.0,22144.0,116596.0
21660,406603.0,386730.0,316975.0,309676.0,150263.0,242984.0,129420.0,23538.0,17577.0
46329,417538.0,320363.0,342739.0,295372.0,167667.0,195983.0,148020.0,17155.0,22881.0
74517,422879.0,394760.0,309353.0,329172.0,153569.0,278806.0,147805.0,96056.0,24270.0
