0,1,2,3,4,5,6,7,8,9
16384,212992.0,131072.0,294912.0,245760.0,286720.0,131072.0,225280.0,98304.0,147456.0
45056,233472.0,135168.0,299008.0,188416.0,94208.0,196608.0,237568.0,118784.0,135168.0
69632,253952.0,155648.0,286720.0,315392.0,94208.0,131072.0,241664.0,118784.0,131072.0
90112,212992.0,147456.0,110592.0,294912.0,94208.0,204800.0,233472.0,114688.0,86016.0
122880,221184.0,126976.0,135168.0,172032.0,90112.0,241664.0,237568.0,118784.0,24576.0
114688,233472.0,163840.0,135168.0,172032.0,98304.0,208896.0,221184.0,118784.0,49152.0
151552,245760.0,135168.0,147456.0,245760.0,86016.0,245760.0,237568.0,118784.0,28672.0
241664,258048.0,229376.0,147456.0,188416.0,94208.0,249856.0,245760.0,114688.0,32768.0
294912,229376.0,237568.0,122880.0,315392.0,90112.0,241664.0,225280.0,122880.0,45056.0
331776,245760.0,167936.0,131072.0,172032.0,94208.0,249856.0,241664.0,122880.0,77824.0
339968,245760.0,135168.0,131072.0,172032.0,90112.0,253952.0,253952.0,151552.0,106496.0
339968,253952.0,94208.0,147456.0,172032.0,98304.0,237568.0,196608.0,172032.0,208896.0
344064,229376.0,106496.0,126976.0,438272.0,106496.0,241664.0,200704.0,253952.0,376832.0
172032,245760.0,131072.0,192512.0,270336.0,241664.0,245760.0,147456.0,225280.0,319488.0
245760,249856.0,131072.0,212992.0,409600.0,94208.0,249856.0,151552.0,217088.0,286720.0
249856,241664.0,159744.0,344064.0,274432.0,94208.0,155648.0,188416.0,233472.0,323584.0
155648,212992.0,131072.0,204800.0,245760.0,94208.0,192512.0,196608.0,159744.0,241664.0
180224,233472.0,126976.0,167936.0,167936.0,90112.0,90112.0,196608.0,143360.0,258048.0
155648,253952.0,118784.0,126976.0,274432.0,98304.0,94208.0,192512.0,147456.0,221184.0
180224,212992.0,135168.0,172032.0,274432.0,86016.0,90112.0,192512.0,192512.0,253952.0
237568,221184.0,249856.0,200704.0,245760.0,94208.0,98304.0,192512.0,200704.0,282624.0
241664,233472.0,131072.0,147456.0,282624.0,86016.0,106496.0,192512.0,172032.0,315392.0
16384,245760.0,135168.0,147456.0,245760.0,94208.0,131072.0,200704.0,245760.0,344064.0
45056,258048.0,155648.0,122880.0,167936.0,94208.0,180224.0,200704.0,237568.0,303104.0
69632,229376.0,147456.0,131072.0,274432.0,94208.0,131072.0,196608.0,241664.0,417792.0
90112,245760.0,126976.0,131072.0,274432.0,94208.0,172032.0,200704.0,245760.0,434176.0
122880,245760.0,163840.0,147456.0,274432.0,94208.0,241664.0,147456.0,241664.0,520192.0
114688,253952.0,135168.0,135168.0,,45056.0,208896.0,151552.0,241664.0,483328.0
151552,229376.0,229376.0,221184.0,,49152.0,245760.0,188416.0,237568.0,507904.0
241664,245760.0,237568.0,212992.0,,45056.0,249856.0,196608.0,253952.0,299008.0
294912,286720.0,167936.0,438272.0,,45056.0,241664.0,196608.0,200704.0,77824.0
331776,294912.0,135168.0,299008.0,,69632.0,294912.0,192512.0,151552.0,159744.0
339968,245760.0,94208.0,286720.0,,94208.0,307200.0,192512.0,196608.0,90112.0
241664,278528.0,106496.0,233472.0,,114688.0,278528.0,192512.0,188416.0,106496.0
212992,303104.0,131072.0,282624.0,,110592.0,192512.0,192512.0,188416.0,131072.0
172032,249856.0,131072.0,270336.0,,106496.0,131072.0,200704.0,192512.0,135168.0
245760,258048.0,159744.0,294912.0,,69632.0,294912.0,188416.0,192512.0,192512.0
249856,274432.0,131072.0,282624.0,,69632.0,229376.0,192512.0,192512.0,380928.0
155648,196608.0,126976.0,237568.0,,69632.0,274432.0,237568.0,237568.0,217088.0
180224,258048.0,118784.0,258048.0,,65536.0,274432.0,241664.0,253952.0,143360.0
155648,229376.0,241664.0,270336.0,,65536.0,241664.0,139264.0,241664.0,147456.0
180224,245760.0,253952.0,294912.0,,73728.0,294912.0,143360.0,258048.0,147456.0
237568,245760.0,229376.0,266240.0,,65536.0,294912.0,143360.0,221184.0,135168.0
16384,212992.0,245760.0,339968.0,,69632.0,282624.0,143360.0,253952.0,131072.0
45056,233472.0,249856.0,442368.0,,69632.0,294912.0,147456.0,225280.0,86016.0
69632,253952.0,131072.0,212992.0,,20480.0,307200.0,139264.0,217088.0,24576.0
90112,212992.0,135168.0,204800.0,,40960.0,278528.0,143360.0,233472.0,77824.0
122880,221184.0,155648.0,167936.0,,53248.0,294912.0,147456.0,159744.0,53248.0
114688,233472.0,147456.0,126976.0,,90112.0,245760.0,122880.0,98304.0,65536.0
151552,245760.0,126976.0,172032.0,,118784.0,249856.0,147456.0,90112.0,73728.0
241664,258048.0,163840.0,200704.0,,143360.0,241664.0,143360.0,98304.0,77824.0
294912,229376.0,135168.0,184320.0,,131072.0,249856.0,139264.0,98304.0,106496.0
274432,245760.0,229376.0,155648.0,,172032.0,253952.0,143360.0,98304.0,90112.0
290816,245760.0,237568.0,139264.0,,192512.0,237568.0,192512.0,86016.0,98304.0
294912,253952.0,167936.0,139264.0,,208896.0,241664.0,225280.0,98304.0,81920.0
299008,229376.0,135168.0,176128.0,,241664.0,245760.0,237568.0,90112.0,24576.0
282624,245760.0,94208.0,180224.0,,118784.0,249856.0,241664.0,90112.0,49152.0
294912,249856.0,106496.0,135168.0,,118784.0,155648.0,233472.0,94208.0,28672.0
299008,131072.0,131072.0,221184.0,,118784.0,192512.0,237568.0,114688.0,32768.0
290816,233472.0,131072.0,303104.0,,118784.0,225280.0,143360.0,135168.0,45056.0
290816,253952.0,282624.0,212992.0,,110592.0,131072.0,143360.0,143360.0,45056.0
274432,212992.0,221184.0,204800.0,,126976.0,204800.0,200704.0,147456.0,53248.0
290816,221184.0,237568.0,143360.0,,106496.0,241664.0,188416.0,135168.0,208896.0
16384,233472.0,225280.0,110592.0,,118784.0,208896.0,192512.0,131072.0,217088.0
45056,245760.0,389120.0,135168.0,,114688.0,245760.0,200704.0,86016.0,319488.0
69632,258048.0,135168.0,135168.0,,69632.0,249856.0,151552.0,94208.0,73728.0
90112,229376.0,155648.0,147456.0,,90112.0,241664.0,,94208.0,188416.0
122880,245760.0,147456.0,147456.0,,98304.0,249856.0,,90112.0,229376.0
114688,245760.0,126976.0,122880.0,,106496.0,253952.0,,94208.0,282624.0
