0,1,2,3,4,5,6,7,8,9
16384,118784.0,118784.0,122880.0,98304.0,90112.0,94208.0,143360.0,45056.0,36864.0
45056,114688.0,65536.0,143360.0,90112.0,94208.0,94208.0,147456.0,45056.0,40960.0
69632,114688.0,81920.0,151552.0,53248.0,90112.0,118784.0,94208.0,49152.0,53248.0
90112,122880.0,106496.0,143360.0,86016.0,86016.0,122880.0,94208.0,45056.0,90112.0
122880,118784.0,98304.0,110592.0,90112.0,90112.0,131072.0,98304.0,45056.0,98304.0
114688,118784.0,94208.0,135168.0,86016.0,98304.0,151552.0,40960.0,49152.0,180224.0
151552,98304.0,114688.0,135168.0,94208.0,122880.0,225280.0,45056.0,73728.0,36864.0
241664,110592.0,98304.0,147456.0,94208.0,118784.0,237568.0,45056.0,86016.0,40960.0
294912,122880.0,118784.0,147456.0,118784.0,139264.0,241664.0,45056.0,98304.0,45056.0
274432,102400.0,118784.0,122880.0,143360.0,135168.0,139264.0,118784.0,90112.0,40960.0
290816,106496.0,122880.0,131072.0,139264.0,118784.0,143360.0,118784.0,90112.0,45056.0
192512,110592.0,114688.0,131072.0,135168.0,143360.0,143360.0,69632.0,94208.0,40960.0
184320,122880.0,86016.0,147456.0,151552.0,143360.0,118784.0,69632.0,114688.0,45056.0
159744,126976.0,102400.0,126976.0,86016.0,90112.0,118784.0,73728.0,114688.0,45056.0
196608,114688.0,122880.0,147456.0,94208.0,94208.0,143360.0,69632.0,118784.0,28672.0
196608,122880.0,118784.0,94208.0,98304.0,98304.0,200704.0,69632.0,118784.0,40960.0
16384,122880.0,118784.0,122880.0,90112.0,90112.0,155648.0,73728.0,118784.0,53248.0
45056,122880.0,106496.0,118784.0,53248.0,94208.0,192512.0,61440.0,118784.0,90112.0
69632,114688.0,114688.0,102400.0,86016.0,90112.0,225280.0,69632.0,65536.0,98304.0
90112,122880.0,110592.0,114688.0,90112.0,86016.0,237568.0,69632.0,24576.0,81920.0
122880,147456.0,94208.0,110592.0,86016.0,102400.0,122880.0,69632.0,36864.0,36864.0
53248,122880.0,86016.0,126976.0,94208.0,118784.0,98304.0,69632.0,24576.0,40960.0
61440,126976.0,90112.0,122880.0,118784.0,122880.0,94208.0,69632.0,32768.0,45056.0
69632,135168.0,94208.0,106496.0,118784.0,106496.0,94208.0,73728.0,98304.0,40960.0
73728,147456.0,98304.0,118784.0,118784.0,118784.0,118784.0,90112.0,86016.0,45056.0
65536,155648.0,94208.0,61440.0,139264.0,110592.0,147456.0,98304.0,98304.0,40960.0
69632,90112.0,77824.0,98304.0,135168.0,94208.0,147456.0,98304.0,90112.0,45056.0
69632,98304.0,94208.0,90112.0,151552.0,69632.0,192512.0,118784.0,90112.0,45056.0
69632,98304.0,98304.0,94208.0,86016.0,69632.0,225280.0,118784.0,94208.0,28672.0
69632,98304.0,94208.0,102400.0,94208.0,69632.0,237568.0,122880.0,94208.0,20480.0
69632,90112.0,94208.0,122880.0,86016.0,69632.0,241664.0,118784.0,90112.0,40960.0
73728,94208.0,86016.0,143360.0,98304.0,98304.0,118784.0,118784.0,98304.0,53248.0
90112,94208.0,90112.0,151552.0,90112.0,118784.0,118784.0,122880.0,94208.0,94208.0
94208,53248.0,86016.0,143360.0,94208.0,114688.0,118784.0,61440.0,94208.0,98304.0
94208,69632.0,86016.0,110592.0,98304.0,118784.0,122880.0,69632.0,98304.0,81920.0
98304,81920.0,122880.0,135168.0,90112.0,114688.0,118784.0,94208.0,61440.0,73728.0
94208,81920.0,118784.0,135168.0,53248.0,98304.0,118784.0,90112.0,24576.0,86016.0
118784,77824.0,65536.0,147456.0,86016.0,102400.0,143360.0,94208.0,32768.0,49152.0
98304,143360.0,81920.0,98304.0,90112.0,118784.0,147456.0,94208.0,24576.0,65536.0
110592,143360.0,106496.0,86016.0,86016.0,143360.0,147456.0,98304.0,32768.0,86016.0
16384,143360.0,98304.0,102400.0,118784.0,118784.0,192512.0,90112.0,40960.0,90112.0
45056,114688.0,94208.0,110592.0,143360.0,139264.0,286720.0,98304.0,86016.0,90112.0
69632,135168.0,114688.0,122880.0,196608.0,135168.0,335872.0,98304.0,98304.0,86016.0
90112,147456.0,110592.0,143360.0,163840.0,118784.0,241664.0,98304.0,114688.0,57344.0
122880,122880.0,143360.0,151552.0,212992.0,143360.0,233472.0,221184.0,114688.0,40960.0
114688,126976.0,143360.0,143360.0,110592.0,143360.0,237568.0,143360.0,118784.0,40960.0
151552,135168.0,147456.0,110592.0,126976.0,90112.0,94208.0,147456.0,114688.0,53248.0
241664,147456.0,131072.0,135168.0,106496.0,94208.0,98304.0,139264.0,114688.0,90112.0
249856,155648.0,86016.0,135168.0,118784.0,143360.0,94208.0,143360.0,118784.0,98304.0
135168,90112.0,102400.0,147456.0,65536.0,139264.0,94208.0,147456.0,118784.0,180224.0
139264,122880.0,131072.0,147456.0,110592.0,110592.0,118784.0,122880.0,118784.0,167936.0
143360,122880.0,94208.0,86016.0,114688.0,106496.0,147456.0,94208.0,118784.0,86016.0
147456,122880.0,94208.0,118784.0,106496.0,131072.0,147456.0,94208.0,65536.0,102400.0
139264,114688.0,86016.0,110592.0,118784.0,180224.0,192512.0,90112.0,24576.0,106496.0
147456,143360.0,110592.0,118784.0,143360.0,131072.0,225280.0,94208.0,36864.0,110592.0
147456,143360.0,90112.0,110592.0,143360.0,172032.0,237568.0,94208.0,24576.0,114688.0
139264,143360.0,94208.0,118784.0,143360.0,192512.0,241664.0,98304.0,32768.0,135168.0
139264,114688.0,94208.0,122880.0,139264.0,94208.0,139264.0,143360.0,36864.0,135168.0
139264,135168.0,53248.0,114688.0,135168.0,118784.0,143360.0,143360.0,90112.0,77824.0
16384,147456.0,69632.0,110592.0,151552.0,118784.0,94208.0,98304.0,98304.0,57344.0
45056,122880.0,106496.0,122880.0,126976.0,114688.0,118784.0,94208.0,98304.0,40960.0
69632,126976.0,98304.0,143360.0,143360.0,139264.0,143360.0,94208.0,98304.0,53248.0
90112,135168.0,94208.0,151552.0,139264.0,143360.0,200704.0,98304.0,86016.0,94208.0
122880,147456.0,131072.0,143360.0,126976.0,139264.0,155648.0,77824.0,98304.0,98304.0
114688,155648.0,110592.0,110592.0,147456.0,110592.0,192512.0,94208.0,90112.0,81920.0
126976,135168.0,143360.0,135168.0,98304.0,106496.0,225280.0,94208.0,90112.0,167936.0
143360,98304.0,143360.0,135168.0,90112.0,131072.0,237568.0,90112.0,94208.0,40960.0
147456,98304.0,147456.0,147456.0,53248.0,143360.0,241664.0,94208.0,94208.0,49152.0
135168,98304.0,131072.0,147456.0,110592.0,94208.0,139264.0,94208.0,90112.0,65536.0
139264,143360.0,86016.0,122880.0,114688.0,94208.0,143360.0,118784.0,118784.0,69632.0
143360,143360.0,102400.0,131072.0,122880.0,86016.0,94208.0,114688.0,118784.0,69632.0
147456,114688.0,131072.0,131072.0,143360.0,73728.0,118784.0,122880.0,118784.0,69632.0
139264,135168.0,126976.0,147456.0,143360.0,94208.0,143360.0,122880.0,118784.0,69632.0
147456,147456.0,143360.0,110592.0,143360.0,94208.0,200704.0,126976.0,65536.0,40960.0
147456,122880.0,118784.0,122880.0,143360.0,90112.0,155648.0,106496.0,24576.0,28672.0
139264,126976.0,114688.0,143360.0,139264.0,143360.0,192512.0,143360.0,36864.0,40960.0
139264,135168.0,147456.0,151552.0,135168.0,139264.0,225280.0,143360.0,24576.0,53248.0
139264,147456.0,147456.0,143360.0,151552.0,110592.0,237568.0,98304.0,32768.0,90112.0
16384,155648.0,81920.0,110592.0,126976.0,106496.0,122880.0,94208.0,40960.0,98304.0
45056,135168.0,102400.0,135168.0,143360.0,131072.0,118784.0,94208.0,122880.0,81920.0
69632,147456.0,122880.0,135168.0,94208.0,143360.0,143360.0,98304.0,114688.0,73728.0
90112,147456.0,106496.0,147456.0,98304.0,118784.0,143360.0,77824.0,114688.0,40960.0
122880,151552.0,102400.0,147456.0,90112.0,139264.0,200704.0,45056.0,118784.0,45056.0
114688,139264.0,131072.0,122880.0,53248.0,135168.0,155648.0,118784.0,114688.0,40960.0
126976,143360.0,110592.0,131072.0,86016.0,118784.0,192512.0,69632.0,114688.0,45056.0
143360,143360.0,143360.0,131072.0,90112.0,143360.0,225280.0,69632.0,118784.0,40960.0
147456,143360.0,143360.0,147456.0,86016.0,143360.0,237568.0,69632.0,118784.0,45056.0
135168,114688.0,147456.0,90112.0,118784.0,90112.0,241664.0,73728.0,118784.0,45056.0
139264,135168.0,131072.0,118784.0,118784.0,94208.0,233472.0,69632.0,118784.0,28672.0
143360,147456.0,86016.0,122880.0,118784.0,98304.0,237568.0,69632.0,65536.0,20480.0
147456,122880.0,102400.0,118784.0,118784.0,90112.0,221184.0,73728.0,24576.0,131072.0
139264,126976.0,131072.0,102400.0,139264.0,94208.0,118784.0,61440.0,36864.0,192512.0
147456,135168.0,126976.0,114688.0,135168.0,90112.0,118784.0,69632.0,24576.0,380928.0
147456,147456.0,143360.0,110592.0,151552.0,98304.0,143360.0,69632.0,32768.0,94208.0
139264,155648.0,118784.0,73728.0,126976.0,106496.0,200704.0,90112.0,36864.0,81920.0
139264,135168.0,147456.0,73728.0,143360.0,131072.0,155648.0,94208.0,45056.0,73728.0
139264,147456.0,81920.0,61440.0,139264.0,69632.0,192512.0,94208.0,45056.0,86016.0
143360,147456.0,102400.0,65536.0,69632.0,61440.0,225280.0,143360.0,45056.0,102400.0
16384,151552.0,122880.0,61440.0,36864.0,69632.0,237568.0,147456.0,45056.0,106496.0
45056,139264.0,106496.0,69632.0,86016.0,61440.0,241664.0,139264.0,49152.0,110592.0
69632,147456.0,102400.0,61440.0,90112.0,61440.0,139264.0,143360.0,45056.0,114688.0
90112,94208.0,131072.0,69632.0,106496.0,69632.0,143360.0,147456.0,45056.0,114688.0
122880,69632.0,110592.0,73728.0,143360.0,69632.0,143360.0,122880.0,49152.0,106496.0
110592,90112.0,143360.0,122880.0,94208.0,69632.0,143360.0,94208.0,49152.0,77824.0
126976,122880.0,143360.0,143360.0,94208.0,69632.0,196608.0,94208.0,65536.0,65536.0
143360,102400.0,147456.0,151552.0,94208.0,69632.0,249856.0,90112.0,98304.0,40960.0
